run_id,presentation_seed,position,activity_id,activity
run_512,2538,87,a_CR14,Students examine recommendations to create resident workshop spaces using scrap steel donations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_512,2538,88,a_FK75,Students examine recommendations to target community activation with pop-up clothing donation bins and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_512,2538,89,a_ZF69,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_512,2538,90,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,1,a_SL14,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,2,a_CR14,Students examine recommendations to create resident workshop spaces using scrap steel donations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,3,a_OI93,Students examine recommendations to only purchase second-hand clothing with high-quality fabric and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,4,a_KQ12,Students examine recommendations to cater alert registries for local businesses to claim leftover wood and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,5,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,6,a_HP82,Students examine recommendations to make plant-based products in coop markets more accessible and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,7,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,8,a_YB47,Students examine recommendations to offer incentives for making more heat pump clothes dryers and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,9,a_HS96,Students examine recommendations to determine higher-quality wood products for durable purchases and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,10,a_NN50,Students examine recommendations to mindfully aim for longer smartphone use before upgrading and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,11,a_ZT78,Students examine recommendations to design label standards for displaying refrigerant compositions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,12,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,13,a_ZM35,Students examine recommendations to offer fast government agency approvals for urban tree planting and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,14,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,15,a_VG05,Students examine recommendations to broadcast two-way delivery services for clothes mending groups and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,16,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,17,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,18,a_RQ13,Students examine recommendations to ensure clothing repair services have funding to remain available and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,19,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,20,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,21,a_JP43,Students examine recommendations to deploy non-hierarchical appearance grading for wood products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,22,a_HN41,Students examine recommendations to offer options of free installation for bulk household insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,23,a_LV09,Students examine recommendations to increase support for insulation audits on local public properties and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,24,a_MN46,Students examine recommendations to carry reusable alternatives instead of using disposable plastics and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,25,a_LM10,Students examine recommendations to phase out sales of all clothes dryer machines for private use and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,26,a_NG26,Students examine recommendations to serve only plant-based foods at all public catered events and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,27,a_UL96,Students examine recommendations to replace household clothes dryers with suitable clotheslines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,28,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,29,a_EF74,Students examine recommendations to track heating costs using affordable home energy monitors and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,30,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,31,a_JL19,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,32,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,33,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,34,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,35,a_ES88,Students examine recommendations to manage appliance schedules with community energy networks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,36,a_FK75,Students examine recommendations to target community activation with pop-up clothing donation bins and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,37,a_UZ83,Students examine recommendations to hold smartphone donation drives for material recovery events and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,38,a_ZF69,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,39,a_YG59,Students examine recommendations to display reminders for turning off heating in communal areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,40,a_BM70,Students examine recommendations to offer neighbours scrap steel collection runs for recycling and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,41,a_FJ79,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,42,a_NS70,Students examine recommendations to engage with community apps listing nearby food for rescue and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,43,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,44,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,45,a_DC62,Students examine recommendations to plan weekly work from home days for less travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,46,a_RV43,Students examine recommendations to use smart systems for switching off home appliances not in use and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,47,a_DN06,Students examine recommendations to have a clothesline for air drying clothes on warmer days and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,48,a_WK66,Students examine recommendations to request restaurants offer options for taking home leftover food and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,49,a_YH14,Students examine recommendations to run plastic bottle collections for making local site furnishings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,50,a_YY54,Students examine recommendations to care for clothes using labels that detail proper care practices and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,51,a_ME52,Students examine recommendations to hold clothing wholesalers responsible for disposal management and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,52,a_BV98,Students examine recommendations to coordinate practical carpool travel for daily commutes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,53,a_IG69,Students examine recommendations to deploy products labels showing recycled plastic content ratios and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,54,a_WK32,Students examine recommendations to set lower heating settings at home by layering warm clothing and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,55,a_ZK08,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,56,a_HC33,Students examine recommendations to install heavy indoor blinds on windows for added insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,57,a_IC79,Students examine recommendations to add estimated running cost labels to appliance energy ratings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,58,a_UG45,Students examine recommendations to invest in shared clothes dryers for neighbourhood hubs and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,59,a_HS91,Students examine recommendations to price match plant-based proteins as a universal standard and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,60,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,61,a_IG12,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,62,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,63,a_QZ46,Students examine recommendations to establish local repair cafes for fixing broken smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,64,a_QA10,Students examine recommendations to actively source reclaimed steel for optimising home renovations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,65,a_NA13,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,66,a_VL30,Students examine recommendations to store leftover foods in airtight containers for next day lunches and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,67,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,68,a_MK83,Students examine recommendations to offer accessible action days checking for refrigeration leaks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,69,a_XT63,Students examine recommendations to mandate real estate disclosure of heating system efficiencies and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,70,a_PX53,Students examine recommendations to check for gaps around the home causing inefficient insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,71,a_TK86,Students examine recommendations to give support to crowdfunded insulation for local applicants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,72,a_ZG86,Students examine recommendations to connect local businesses to sustain refrigerant safety projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,73,a_HL93,Students examine recommendations to get a second household bin intended for sorting plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,74,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,75,a_RA04,Students examine recommendations to standardise use of lower grade wood for non-structural products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,76,a_RO52,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,77,a_FR04,Students examine recommendations to provide government sponsorship for long-lifespan smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,78,a_GJ82,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,79,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,80,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,81,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,82,a_UG31,Students examine recommendations to try purchasing high-quality steel cookware that is durable and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,83,a_NV89,Students examine recommendations to plan bulk-buy schemes for energy-efficient home appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,84,a_YT58,Students examine recommendations to find a collection of healthy plant-based recipes for easy meals and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,85,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,86,a_II96,Students examine recommendations to target rules that ban clothes drying in publicly visible areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,87,a_YH68,Students examine recommendations to seek property rights protecting sunlight access for solar panels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,88,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,89,a_MM25,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_513,2539,90,a_LY95,Students examine recommendations to create live tracking for steel waste from all new constructions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,1,a_UZ83,Students examine recommendations to hold smartphone donation drives for material recovery events and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,2,a_FR04,Students examine recommendations to provide government sponsorship for long-lifespan smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,3,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,4,a_WK66,Students examine recommendations to request restaurants offer options for taking home leftover food and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,5,a_QZ46,Students examine recommendations to establish local repair cafes for fixing broken smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,6,a_MN46,Students examine recommendations to carry reusable alternatives instead of using disposable plastics and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,7,a_YB47,Students examine recommendations to offer incentives for making more heat pump clothes dryers and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,8,a_ZF69,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,9,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,10,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,11,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,12,a_NV89,Students examine recommendations to plan bulk-buy schemes for energy-efficient home appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,13,a_YT58,Students examine recommendations to find a collection of healthy plant-based recipes for easy meals and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,14,a_FK75,Students examine recommendations to target community activation with pop-up clothing donation bins and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,15,a_DC62,Students examine recommendations to plan weekly work from home days for less travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,16,a_YH14,Students examine recommendations to run plastic bottle collections for making local site furnishings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,17,a_AH79,Students examine recommendations to set up central collection points for plastic recycling pickup and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,18,a_NS70,Students examine recommendations to engage with community apps listing nearby food for rescue and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,19,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,20,a_VG05,Students examine recommendations to broadcast two-way delivery services for clothes mending groups and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,21,a_ZG86,Students examine recommendations to connect local businesses to sustain refrigerant safety projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,22,a_XT63,Students examine recommendations to mandate real estate disclosure of heating system efficiencies and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,23,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,24,a_LM10,Students examine recommendations to phase out sales of all clothes dryer machines for private use and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,25,a_MM25,Students examine recommendations to champion locally recycled timber for new infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,26,a_GJ82,Students examine recommendations to make energy-efficient home appliances the lowest cost option and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,27,a_IC79,Students examine recommendations to add estimated running cost labels to appliance energy ratings and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,28,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,29,a_YG59,Students examine recommendations to display reminders for turning off heating in communal areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,30,a_UL96,Students examine recommendations to replace household clothes dryers with suitable clotheslines and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,31,a_RQ13,Students examine recommendations to ensure clothing repair services have funding to remain available and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,32,a_ZK08,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,33,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,34,a_RA04,Students examine recommendations to standardise use of lower grade wood for non-structural products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,35,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,36,a_CR14,Students examine recommendations to create resident workshop spaces using scrap steel donations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,37,a_HS96,Students examine recommendations to determine higher-quality wood products for durable purchases and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,38,a_RO52,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,39,a_ES88,Students examine recommendations to manage appliance schedules with community energy networks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,40,a_NG26,Students examine recommendations to serve only plant-based foods at all public catered events and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,41,a_KQ12,Students examine recommendations to cater alert registries for local businesses to claim leftover wood and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,42,a_ZT78,Students examine recommendations to design label standards for displaying refrigerant compositions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,43,a_DN06,Students examine recommendations to have a clothesline for air drying clothes on warmer days and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,44,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,45,a_ME52,Students examine recommendations to hold clothing wholesalers responsible for disposal management and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,46,a_QA10,Students examine recommendations to actively source reclaimed steel for optimising home renovations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,47,a_YY54,Students examine recommendations to care for clothes using labels that detail proper care practices and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,48,a_IG12,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,49,a_OI93,Students examine recommendations to only purchase second-hand clothing with high-quality fabric and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,50,a_PX53,Students examine recommendations to check for gaps around the home causing inefficient insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,51,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,52,a_HN41,Students examine recommendations to offer options of free installation for bulk household insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,53,a_HL93,Students examine recommendations to get a second household bin intended for sorting plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,54,a_IG69,Students examine recommendations to deploy products labels showing recycled plastic content ratios and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,55,a_ZM35,Students examine recommendations to offer fast government agency approvals for urban tree planting and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,56,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,57,a_EF74,Students examine recommendations to track heating costs using affordable home energy monitors and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,58,a_FJ79,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,59,a_HC33,Students examine recommendations to install heavy indoor blinds on windows for added insulation and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,60,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,61,a_II96,Students examine recommendations to target rules that ban clothes drying in publicly visible areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,62,a_HP82,Students examine recommendations to make plant-based products in coop markets more accessible and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,63,a_VL30,Students examine recommendations to store leftover foods in airtight containers for next day lunches and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,64,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,65,a_SL14,Students examine recommendations to dedicate minimum car-free zones in cities for active travel and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,66,a_RV43,Students examine recommendations to use smart systems for switching off home appliances not in use and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,67,a_YH68,Students examine recommendations to seek property rights protecting sunlight access for solar panels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,68,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,69,a_HS91,Students examine recommendations to price match plant-based proteins as a universal standard and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,70,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,71,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,72,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,73,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,74,a_LV09,Students examine recommendations to increase support for insulation audits on local public properties and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,75,a_UG31,Students examine recommendations to try purchasing high-quality steel cookware that is durable and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,76,a_BV98,Students examine recommendations to coordinate practical carpool travel for daily commutes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,77,a_JP43,Students examine recommendations to deploy non-hierarchical appearance grading for wood products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,78,a_UG45,Students examine recommendations to invest in shared clothes dryers for neighbourhood hubs and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,79,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,80,a_JL19,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,81,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,82,a_TK86,Students examine recommendations to give support to crowdfunded insulation for local applicants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,83,a_BM70,Students examine recommendations to offer neighbours scrap steel collection runs for recycling and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,84,a_NN50,Students examine recommendations to mindfully aim for longer smartphone use before upgrading and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,85,a_LY95,Students examine recommendations to create live tracking for steel waste from all new constructions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,86,a_MK83,Students examine recommendations to offer accessible action days checking for refrigeration leaks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,87,a_NA13,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,88,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,89,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_514,2540,90,a_WK32,Students examine recommendations to set lower heating settings at home by layering warm clothing and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,1,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,2,a_CR14,Students examine recommendations to create resident workshop spaces using scrap steel donations and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,3,a_HS91,Students examine recommendations to price match plant-based proteins as a universal standard and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,4,a_VG05,Students examine recommendations to broadcast two-way delivery services for clothes mending groups and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,5,a_WK32,Students examine recommendations to set lower heating settings at home by layering warm clothing and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,6,a_LM10,Students examine recommendations to phase out sales of all clothes dryer machines for private use and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,7,a_YH68,Students examine recommendations to seek property rights protecting sunlight access for solar panels and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,8,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,9,a_YG59,Students examine recommendations to display reminders for turning off heating in communal areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,10,a_TK86,Students examine recommendations to give support to crowdfunded insulation for local applicants and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,11,a_II96,Students examine recommendations to target rules that ban clothes drying in publicly visible areas and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,12,a_OI93,Students examine recommendations to only purchase second-hand clothing with high-quality fabric and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,13,a_NV89,Students examine recommendations to plan bulk-buy schemes for energy-efficient home appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,14,a_RO52,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,15,a_MK83,Students examine recommendations to offer accessible action days checking for refrigeration leaks and determine how the strategy could limit anthropogenic impact on Earth's systems.
run_515,2541,16,a_NS70,Students examine recommendations to engage with community apps listing nearby food for rescue and determine how the strategy could limit anthropogenic impact on Earth's systems.
